image_id,delta,realization_id,dice,iou,hd95
ISIC_0000201,0.2,0,0.8746,0.7772,58.28
ISIC_0000201,0.2,1,0.8114,0.6826,67.36
ISIC_0000201,0.2,2,0.8873,0.7974,45.51
ISIC_0000202,0.0,0,0.9449,0.8956,59.46
ISIC_0000202,0.05,0,0.9394,0.8858,106.52
ISIC_0000202,0.05,1,0.9378,0.8829,74.11
ISIC_0000202,0.05,2,0.9445,0.8949,67.87
ISIC_0000202,0.1,0,0.9595,0.9222,51.76
ISIC_0000202,0.1,1,0.9595,0.9222,51.76
ISIC_0000202,0.1,2,0.5827,0.4111,468.78
ISIC_0000202,0.2,0,0.8672,0.7656,197.0
ISIC_0000202,0.2,1,0.897,0.8133,235.5
ISIC_0000202,0.2,2,0.9313,0.8714,70.84
ISIC_0000203,0.0,0,0.9651,0.9325,107.41
ISIC_0000203,0.05,0,0.6578,0.4901,426.0
ISIC_0000203,0.05,1,0.8611,0.7562,184.29
ISIC_0000203,0.05,2,0.7698,0.6258,444.0
ISIC_0000203,0.1,0,0.8851,0.7939,192.98
ISIC_0000203,0.1,1,0.8189,0.6934,329.0
ISIC_0000203,0.1,2,0.8364,0.7187,178.36
ISIC_0000203,0.2,0,0.6534,0.4852,522.77
ISIC_0000203,0.2,1,0.5308,0.3613,554.6
ISIC_0000203,0.2,2,0.9648,0.932,105.41
ISIC_0000204,0.0,0,0.9729,0.9472,26.93
ISIC_0000204,0.05,0,0.9484,0.9019,42.06
ISIC_0000204,0.05,1,0.9521,0.9085,39.0
ISIC_0000204,0.05,2,0.9594,0.922,33.94
ISIC_0000204,0.1,0,0.9463,0.898,74.33
ISIC_0000204,0.1,1,0.9128,0.8396,135.3
ISIC_0000204,0.1,2,0.9676,0.9372,40.72
ISIC_0000204,0.2,0,0.8979,0.8148,103.0
ISIC_0000204,0.2,1,0.9559,0.9156,88.14
ISIC_0000204,0.2,2,0.9674,0.9369,36.24
ISIC_0000205,0.0,0,0.9601,0.9232,44.28
ISIC_0000205,0.05,0,0.9232,0.8573,97.87
ISIC_0000205,0.05,1,0.9531,0.9104,50.99
ISIC_0000205,0.05,2,0.9483,0.9017,45.35
ISIC_0000205,0.1,0,0.9763,0.9536,31.78
ISIC_0000205,0.1,1,0.9152,0.8437,98.85
ISIC_0000205,0.1,2,0.7211,0.5638,259.0
ISIC_0000205,0.2,0,0.4863,0.3213,303.86
ISIC_0000205,0.2,1,0.9438,0.8935,99.15
ISIC_0000205,0.2,2,0.8943,0.8088,156.95
ISIC_0000206,0.0,0,0.956,0.9157,41.75
ISIC_0000206,0.05,0,0.954,0.9121,31.82
ISIC_0000206,0.05,1,0.9531,0.9104,32.75
ISIC_0000206,0.05,2,0.9507,0.906,32.45
ISIC_0000206,0.1,0,0.9447,0.8953,38.18
ISIC_0000206,0.1,1,0.9473,0.8999,38.91
ISIC_0000206,0.1,2,0.9475,0.9002,48.02
ISIC_0000206,0.2,0,0.8275,0.7057,125.54
ISIC_0000206,0.2,1,0.8189,0.6933,130.21
ISIC_0000206,0.2,2,0.8659,0.7635,88.6
ISIC_0000207,0.0,0,0.9223,0.8558,128.0
ISIC_0000207,0.05,0,0.9014,0.8205,125.22
ISIC_0000207,0.05,1,0.924,0.8588,127.4
ISIC_0000207,0.05,2,0.8883,0.799,164.76
ISIC_0000207,0.1,0,0.8995,0.8174,127.32
ISIC_0000207,0.1,1,0.8046,0.673,188.71
ISIC_0000207,0.1,2,0.9209,0.8534,161.0
ISIC_0000207,0.2,0,0.796,0.6612,231.39
ISIC_0000207,0.2,1,0.9432,0.8925,68.03
ISIC_0000207,0.2,2,0.8926,0.806,117.0
ISIC_0000208,0.0,0,0.9803,0.9614,63.33
ISIC_0000208,0.05,0,0.9043,0.8254,258.0
ISIC_0000208,0.05,1,0.9524,0.9092,88.23
ISIC_0000208,0.05,2,0.8148,0.6875,241.21
ISIC_0000208,0.1,0,0.8092,0.6795,265.0
ISIC_0000208,0.1,1,0.9782,0.9573,57.65
ISIC_0000208,0.1,2,0.625,0.4545,366.0
ISIC_0000208,0.2,0,0.823,0.6992,255.0
ISIC_0000208,0.2,1,0.7791,0.6382,327.62
ISIC_0000208,0.2,2,0.7472,0.5964,372.73
ISIC_0000209,0.0,0,0.9192,0.8504,58.66
ISIC_0000209,0.05,0,0.8984,0.8156,77.42
ISIC_0000209,0.05,1,0.9357,0.8791,35.98
ISIC_0000209,0.05,2,0.914,0.8416,35.68
ISIC_0000209,0.1,0,0.9176,0.8477,61.4
ISIC_0000209,0.1,1,0.8986,0.8158,57.84
ISIC_0000209,0.1,2,0.8168,0.6904,78.9
ISIC_0000209,0.2,0,0.7827,0.6429,129.25
ISIC_0000209,0.2,1,0.8321,0.7124,122.12
ISIC_0000209,0.2,2,0.6908,0.5276,207.66
ISIC_0000210,0.0,0,0.9129,0.8398,15.19
ISIC_0000210,0.05,0,0.9061,0.8283,13.89
ISIC_0000210,0.05,1,0.8758,0.779,17.3
ISIC_0000210,0.05,2,0.9109,0.8365,17.0
ISIC_0000210,0.1,0,0.8811,0.7875,20.04
ISIC_0000210,0.1,1,0.9085,0.8323,17.4
ISIC_0000210,0.1,2,0.9025,0.8223,17.0
ISIC_0000210,0.2,0,0.7619,0.6154,51.0
ISIC_0000210,0.2,1,0.8007,0.6677,51.0
ISIC_0000210,0.2,2,0.8683,0.7673,37.0
ISIC_0000211,0.0,0,0.9154,0.844,32.57
ISIC_0000211,0.05,0,0.9281,0.8659,24.19
ISIC_0000211,0.05,1,0.9518,0.9081,17.72
ISIC_0000211,0.05,2,0.9279,0.8655,26.0
ISIC_0000211,0.1,0,0.874,0.7762,38.0
ISIC_0000211,0.1,1,0.8154,0.6883,40.22
ISIC_0000211,0.1,2,0.8091,0.6794,38.47
ISIC_0000211,0.2,0,0.7955,0.6604,96.66
ISIC_0000211,0.2,1,0.8495,0.7383,53.34
ISIC_0000211,0.2,2,0.8802,0.786,60.45
ISIC_0000212,0.0,0,0.6326,0.4626,199.0
ISIC_0000212,0.05,0,0.8606,0.7553,107.5
ISIC_0000212,0.05,1,0.8928,0.8063,77.99
ISIC_0000212,0.05,2,0.9076,0.8308,59.17
ISIC_0000212,0.1,0,0.9077,0.831,71.97
ISIC_0000212,0.1,1,0.8356,0.7177,111.67
ISIC_0000212,0.1,2,0.878,0.7825,76.27
ISIC_0000212,0.2,0,0.7417,0.5895,176.2
ISIC_0000212,0.2,1,0.8287,0.7075,127.28
ISIC_0000212,0.2,2,0.8561,0.7485,99.86
ISIC_0000213,0.0,0,0.9748,0.9508,11.0
ISIC_0000213,0.05,0,0.9378,0.8828,22.84
ISIC_0000213,0.05,1,0.9651,0.9326,13.6
ISIC_0000213,0.05,2,0.8993,0.8171,49.37
ISIC_0000213,0.1,0,0.9649,0.9322,34.03
ISIC_0000213,0.1,1,0.9649,0.9321,18.03
ISIC_0000213,0.1,2,0.8492,0.738,125.03
ISIC_0000213,0.2,0,0.5785,0.407,140.05
ISIC_0000213,0.2,1,0.5917,0.4202,160.7
ISIC_0000213,0.2,2,0.0543,0.0279,227.65
ISIC_0000214,0.0,0,0.9548,0.9136,19.39
ISIC_0000214,0.05,0,0.9444,0.8946,24.0
ISIC_0000214,0.05,1,0.9492,0.9033,22.0
ISIC_0000214,0.05,2,0.9418,0.8899,25.62
ISIC_0000214,0.1,0,0.9438,0.8935,30.0
ISIC_0000214,0.1,1,0.9239,0.8586,42.43
ISIC_0000214,0.1,2,0.9515,0.9075,21.1
ISIC_0000214,0.2,0,0.8667,0.7647,90.95
ISIC_0000214,0.2,1,0.8818,0.7886,81.0
ISIC_0000214,0.2,2,0.9001,0.8184,59.43
ISIC_0000215,0.0,0,0.9509,0.9063,35.85
ISIC_0000215,0.05,0,0.9177,0.8479,52.41
ISIC_0000215,0.05,1,0.8957,0.8111,59.0
ISIC_0000215,0.05,2,0.9458,0.8971,38.0
ISIC_0000215,0.1,0,0.9134,0.8407,87.0
ISIC_0000215,0.1,1,0.913,0.8399,67.0
ISIC_0000215,0.1,2,0.9104,0.8356,123.0
ISIC_0000215,0.2,0,0.7222,0.5652,219.49
ISIC_0000215,0.2,1,0.422,0.2674,244.68
ISIC_0000215,0.2,2,0.7935,0.6576,211.12
ISIC_0000216,0.0,0,0.9857,0.9719,9.0
ISIC_0000216,0.05,0,0.9808,0.9623,11.0
ISIC_0000216,0.05,1,0.9338,0.8758,35.82
ISIC_0000216,0.05,2,0.9837,0.9678,9.85
ISIC_0000216,0.1,0,0.9445,0.8948,41.48
ISIC_0000216,0.1,1,0.97,0.9418,35.36
ISIC_0000216,0.1,2,0.9766,0.9543,14.56
ISIC_0000216,0.2,0,0.8347,0.7163,97.73
ISIC_0000216,0.2,1,0.8226,0.6986,116.79
ISIC_0000216,0.2,2,0.8763,0.7799,110.61
ISIC_0000217,0.0,0,0.9722,0.9459,22.59
ISIC_0000217,0.05,0,0.9813,0.9633,17.89
ISIC_0000217,0.05,1,0.9673,0.9366,23.01
ISIC_0000217,0.05,2,0.9572,0.9178,29.65
ISIC_0000217,0.1,0,0.9429,0.892,38.0
ISIC_0000217,0.1,1,0.9314,0.8716,51.48
ISIC_0000217,0.1,2,0.9567,0.9171,30.0
ISIC_0000217,0.2,0,0.9172,0.8471,81.57
ISIC_0000217,0.2,1,0.6795,0.5146,185.46
ISIC_0000217,0.2,2,0.8764,0.78,111.0
ISIC_0000218,0.0,0,0.9359,0.8795,39.82
ISIC_0000218,0.05,0,0.9185,0.8492,44.55
ISIC_0000218,0.05,1,0.943,0.8921,35.44
ISIC_0000218,0.05,2,0.9151,0.8435,52.2
ISIC_0000218,0.1,0,0.8767,0.7805,57.7
ISIC_0000218,0.1,1,0.9311,0.8711,50.54
ISIC_0000218,0.1,2,0.9197,0.8514,63.6
ISIC_0000218,0.2,0,0.7193,0.5617,147.94
ISIC_0000218,0.2,1,0.6892,0.5258,171.69
ISIC_0000218,0.2,2,0.6583,0.4906,198.37
ISIC_0000219,0.0,0,0.9476,0.9004,45.91
ISIC_0000219,0.05,0,0.9179,0.8482,51.88
ISIC_0000219,0.05,1,0.947,0.8994,44.94
ISIC_0000219,0.05,2,0.6054,0.4341,174.76
ISIC_0000219,0.1,0,0.6879,0.5243,170.09
ISIC_0000219,0.1,1,0.6959,0.5336,152.52
ISIC_0000219,0.1,2,0.723,0.5661,159.63
ISIC_0000219,0.2,0,0.4984,0.3319,189.66
ISIC_0000219,0.2,1,0.6501,0.4816,162.08
ISIC_0000219,0.2,2,0.565,0.3937,191.17
ISIC_0000220,0.0,0,0.9514,0.9072,13.0
ISIC_0000220,0.05,0,0.9682,0.9384,10.12
ISIC_0000220,0.05,1,0.9583,0.9199,13.0
ISIC_0000220,0.05,2,0.9537,0.9114,12.08
ISIC_0000220,0.1,0,0.8998,0.8178,23.77
ISIC_0000220,0.1,1,0.9544,0.9127,18.03
ISIC_0000220,0.1,2,0.9595,0.9222,14.56
ISIC_0000220,0.2,0,0.9413,0.8892,18.79
ISIC_0000220,0.2,1,0.9652,0.9328,12.37
ISIC_0000220,0.2,2,0.7472,0.5965,59.51
ISIC_0000221,0.0,0,0.9375,0.8823,18.79
ISIC_0000221,0.05,0,0.9237,0.8583,21.94
ISIC_0000221,0.05,1,0.9189,0.8499,22.14
ISIC_0000221,0.05,2,0.9184,0.8492,23.71
ISIC_0000221,0.1,0,0.8792,0.7844,37.03
ISIC_0000221,0.1,1,0.9601,0.9233,15.52
ISIC_0000221,0.1,2,0.8559,0.7481,47.38
ISIC_0000221,0.2,0,0.8739,0.776,56.14
ISIC_0000221,0.2,1,0.9115,0.8374,39.0
ISIC_0000221,0.2,2,0.9194,0.8509,36.67
ISIC_0000222,0.0,0,0.982,0.9646,13.34
ISIC_0000222,0.05,0,0.9663,0.9347,25.18
ISIC_0000222,0.05,1,0.978,0.957,15.65
ISIC_0000222,0.05,2,0.9705,0.9426,21.0
ISIC_0000222,0.1,0,0.9651,0.9325,24.0
ISIC_0000222,0.1,1,0.8966,0.8126,223.41
ISIC_0000222,0.1,2,0.7968,0.6623,227.98
ISIC_0000222,0.2,0,0.8413,0.726,136.34
ISIC_0000222,0.2,1,0.8653,0.7626,137.65
ISIC_0000222,0.2,2,0.9673,0.9367,23.02
ISIC_0000223,0.0,0,0.9676,0.9373,22.0
ISIC_0000223,0.05,0,0.9596,0.9223,22.85
ISIC_0000223,0.05,1,0.9623,0.9274,22.0
ISIC_0000223,0.05,2,0.9628,0.9283,23.77
ISIC_0000223,0.1,0,0.9485,0.9021,45.71
ISIC_0000223,0.1,1,0.9176,0.8477,51.37
ISIC_0000223,0.1,2,0.9665,0.9352,22.02
ISIC_0000223,0.2,0,0.7414,0.589,163.45
ISIC_0000223,0.2,1,0.8351,0.717,161.79
ISIC_0000223,0.2,2,0.8829,0.7903,84.92
ISIC_0000224,0.0,0,0.9856,0.9716,11.0
ISIC_0000224,0.05,0,0.9669,0.9358,26.41
ISIC_0000224,0.05,1,0.9602,0.9235,66.0
ISIC_0000224,0.05,2,0.8377,0.7208,143.6
ISIC_0000224,0.1,0,0.9317,0.8722,68.25
ISIC_0000224,0.1,1,0.9692,0.9402,40.0
ISIC_0000224,0.1,2,0.8187,0.6931,162.34
ISIC_0000224,0.2,0,0.7318,0.577,176.58
ISIC_0000224,0.2,1,0.7837,0.6443,174.99
ISIC_0000224,0.2,2,0.9612,0.9253,35.9
ISIC_0000225,0.0,0,0.9523,0.9089,15.23
ISIC_0000225,0.05,0,0.9208,0.8533,22.72
ISIC_0000225,0.05,1,0.9274,0.8646,20.0
ISIC_0000225,0.05,2,0.9123,0.8388,21.87
ISIC_0000225,0.1,0,0.9271,0.8642,21.9
ISIC_0000225,0.1,1,0.9123,0.8387,27.57
ISIC_0000225,0.1,2,0.9244,0.8594,23.19
ISIC_0000225,0.2,0,0.8755,0.7786,53.45
ISIC_0000225,0.2,1,0.8074,0.677,68.17
ISIC_0000225,0.2,2,0.8898,0.8015,49.74
ISIC_0000226,0.0,0,0.9213,0.854,49.34
ISIC_0000226,0.05,0,0.9056,0.8275,53.3
ISIC_0000226,0.05,1,0.9261,0.8624,46.96
ISIC_0000226,0.05,2,0.9143,0.8422,51.26
ISIC_0000226,0.1,0,0.8926,0.8061,54.38
ISIC_0000226,0.1,1,0.8728,0.7743,64.78
ISIC_0000226,0.1,2,0.8967,0.8128,72.98
ISIC_0000226,0.2,0,0.9258,0.8619,68.22
ISIC_0000226,0.2,1,0.726,0.5699,120.35
ISIC_0000226,0.2,2,0.8527,0.7433,70.0
ISIC_0000227,0.0,0,0.9643,0.9311,14.87
ISIC_0000227,0.05,0,0.9625,0.9278,20.11
ISIC_0000227,0.05,1,0.9081,0.8316,27.0
ISIC_0000227,0.05,2,0.9514,0.9072,20.59
ISIC_0000227,0.1,0,0.922,0.8553,26.93
ISIC_0000227,0.1,1,0.9615,0.9258,20.59
ISIC_0000227,0.1,2,0.9585,0.9202,21.21
ISIC_0000227,0.2,0,0.8779,0.7823,71.47
ISIC_0000227,0.2,1,0.8198,0.6946,88.22
ISIC_0000227,0.2,2,0.8706,0.7708,66.64
ISIC_0000228,0.0,0,0.9798,0.9605,13.45
ISIC_0000228,0.05,0,0.9593,0.9218,21.93
ISIC_0000228,0.05,1,0.9741,0.9494,16.35
ISIC_0000228,0.05,2,0.9647,0.9318,22.67
ISIC_0000228,0.1,0,0.9211,0.8538,64.01
ISIC_0000228,0.1,1,0.9668,0.9357,22.36
ISIC_0000228,0.1,2,0.9667,0.9356,25.0
ISIC_0000228,0.2,0,0.9582,0.9198,27.89
ISIC_0000228,0.2,1,0.9325,0.8735,45.61
ISIC_0000228,0.2,2,0.8782,0.7829,101.44
ISIC_0000229,0.0,0,0.9399,0.8866,29.29
ISIC_0000229,0.05,0,0.9187,0.8496,37.18
ISIC_0000229,0.05,1,0.9385,0.8841,28.16
ISIC_0000229,0.05,2,0.9534,0.911,28.0
ISIC_0000229,0.1,0,0.9133,0.8404,59.0
ISIC_0000229,0.1,1,0.9384,0.884,35.47
ISIC_0000229,0.1,2,0.8009,0.6679,88.76
ISIC_0000229,0.2,0,0.8662,0.764,83.36
ISIC_0000229,0.2,1,0.9047,0.8261,58.72
ISIC_0000229,0.2,2,0.8866,0.7963,82.23
ISIC_0000230,0.0,0,0.9689,0.9397,25.71
ISIC_0000230,0.05,0,0.957,0.9176,33.0
ISIC_0000230,0.05,1,0.9684,0.9387,31.4
ISIC_0000230,0.05,2,0.9631,0.9289,30.0
ISIC_0000230,0.1,0,0.7068,0.5465,170.55
ISIC_0000230,0.1,1,0.9533,0.9108,44.01
ISIC_0000230,0.1,2,0.9158,0.8447,86.12
ISIC_0000230,0.2,0,0.6897,0.5264,197.7
ISIC_0000230,0.2,1,0.6926,0.5297,186.77
ISIC_0000230,0.2,2,0.7384,0.5853,188.32
ISIC_0000231,0.0,0,0.9852,0.9709,9.22
ISIC_0000231,0.05,0,0.9845,0.9695,10.63
ISIC_0000231,0.05,1,0.987,0.9743,7.21
ISIC_0000231,0.05,2,0.9849,0.9702,9.43
ISIC_0000231,0.1,0,0.8539,0.745,65.0
ISIC_0000231,0.1,1,0.98,0.9608,14.0
ISIC_0000231,0.1,2,0.8842,0.7924,65.22
ISIC_0000231,0.2,0,0.8965,0.8124,107.94
ISIC_0000231,0.2,1,0.9855,0.9714,9.43
ISIC_0000231,0.2,2,0.8058,0.6748,136.55
ISIC_0000232,0.0,0,0.9671,0.9363,12.17
ISIC_0000232,0.05,0,0.9621,0.927,15.7
ISIC_0000232,0.05,1,0.9683,0.9386,14.21
ISIC_0000232,0.05,2,0.9738,0.9489,10.3
ISIC_0000232,0.1,0,0.9447,0.8952,24.24
ISIC_0000232,0.1,1,0.9767,0.9544,9.22
ISIC_0000232,0.1,2,0.8746,0.7771,66.49
ISIC_0000232,0.2,0,0.9313,0.8714,33.2
ISIC_0000232,0.2,1,0.8547,0.7462,88.59
ISIC_0000232,0.2,2,0.8826,0.7899,48.05
ISIC_0000233,0.0,0,0.9779,0.9567,20.81
ISIC_0000233,0.05,0,0.9751,0.9514,28.64
ISIC_0000233,0.05,1,0.9731,0.9475,45.12
ISIC_0000233,0.05,2,0.98,0.9608,23.72
ISIC_0000233,0.1,0,0.9746,0.9505,27.0
ISIC_0000233,0.1,1,0.9501,0.905,96.9
ISIC_0000233,0.1,2,0.9765,0.9541,22.14
ISIC_0000233,0.2,0,0.8374,0.7203,145.6
ISIC_0000233,0.2,1,0.8374,0.7203,145.6
ISIC_0000233,0.2,2,0.6558,0.4878,191.37
ISIC_0000234,0.0,0,0.9503,0.9053,29.97
ISIC_0000234,0.05,0,0.9594,0.9219,26.83
ISIC_0000234,0.05,1,0.9201,0.852,38.33
ISIC_0000234,0.05,2,0.9532,0.9106,25.46
ISIC_0000234,0.1,0,0.9353,0.8785,39.34
ISIC_0000234,0.1,1,0.9014,0.8206,53.94
ISIC_0000234,0.1,2,0.9057,0.8277,45.01
ISIC_0000234,0.2,0,0.8581,0.7515,118.79
ISIC_0000234,0.2,1,0.7122,0.553,152.58
ISIC_0000234,0.2,2,0.9005,0.819,90.59
ISIC_0000235,0.0,0,0.8831,0.7907,63.14
ISIC_0000235,0.05,0,0.8629,0.7589,71.24
ISIC_0000235,0.05,1,0.8818,0.7886,64.55
ISIC_0000235,0.05,2,0.8648,0.7618,71.58
ISIC_0000235,0.1,0,0.9078,0.8311,55.08
ISIC_0000235,0.1,1,0.878,0.7825,68.43
ISIC_0000235,0.1,2,0.8138,0.6861,111.93
ISIC_0000235,0.2,0,0.8115,0.6828,114.79
ISIC_0000235,0.2,1,0.8151,0.688,141.65
ISIC_0000235,0.2,2,0.7355,0.5817,95.45
ISIC_0000236,0.0,0,0.9871,0.9746,14.21
ISIC_0000236,0.05,0,0.9675,0.937,32.0
ISIC_0000236,0.05,1,0.9791,0.959,18.44
ISIC_0000236,0.05,2,0.9543,0.9126,30.18
ISIC_0000236,0.1,0,0.926,0.8622,85.21
ISIC_0000236,0.1,1,0.8815,0.7882,89.94
ISIC_0000236,0.1,2,0.8623,0.7579,142.3
ISIC_0000236,0.2,0,0.9018,0.8212,86.89
ISIC_0000236,0.2,1,0.8982,0.8153,131.0
ISIC_0000236,0.2,2,0.9378,0.8829,38.6
ISIC_0000239,0.0,0,0.9732,0.9478,16.76
ISIC_0000239,0.05,0,0.9523,0.9089,28.18
ISIC_0000239,0.05,1,0.8702,0.7703,64.07
ISIC_0000239,0.05,2,0.9712,0.9439,23.0
ISIC_0000239,0.1,0,0.9479,0.901,71.62
ISIC_0000239,0.1,1,0.9396,0.8861,66.46
ISIC_0000239,0.1,2,0.9149,0.8432,67.67
ISIC_0000239,0.2,0,0.8006,0.6675,199.49
ISIC_0000239,0.2,1,0.7735,0.6306,143.14
ISIC_0000239,0.2,2,0.934,0.8761,69.69
ISIC_0000240,0.0,0,0.9608,0.9246,22.14
ISIC_0000240,0.05,0,0.9331,0.8746,28.3
ISIC_0000240,0.05,1,0.9534,0.911,19.31
ISIC_0000240,0.05,2,0.9574,0.9182,26.4
ISIC_0000240,0.1,0,0.8413,0.726,61.96
ISIC_0000240,0.1,1,0.9116,0.8375,56.05
ISIC_0000240,0.1,2,0.9293,0.868,35.9
ISIC_0000240,0.2,0,0.7263,0.5702,90.45
ISIC_0000240,0.2,1,0.7544,0.6056,88.23
ISIC_0000240,0.2,2,0.9134,0.8406,49.18
ISIC_0000242,0.0,0,0.9078,0.8312,87.01
ISIC_0000242,0.05,0,0.892,0.8051,100.32
ISIC_0000242,0.05,1,0.8548,0.7464,157.77
ISIC_0000242,0.05,2,0.9076,0.8308,74.11
ISIC_0000242,0.1,0,0.8316,0.7118,161.0
ISIC_0000242,0.1,1,0.8357,0.7178,159.25
ISIC_0000242,0.1,2,0.8504,0.7397,145.68
ISIC_0000242,0.2,0,0.8098,0.6804,210.0
ISIC_0000242,0.2,1,0.9126,0.8392,56.04
ISIC_0000242,0.2,2,0.8746,0.7771,120.97
ISIC_0000243,0.0,0,0.9759,0.9529,13.24
ISIC_0000243,0.05,0,0.9707,0.9431,16.12
ISIC_0000243,0.05,1,0.9674,0.9369,16.16
ISIC_0000243,0.05,2,0.9539,0.9118,28.57
ISIC_0000243,0.1,0,0.9411,0.8887,40.01
ISIC_0000243,0.1,1,0.9343,0.8768,69.41
ISIC_0000243,0.1,2,0.9367,0.8809,36.72
ISIC_0000243,0.2,0,0.9404,0.8875,37.11
ISIC_0000243,0.2,1,0.699,0.5373,163.49
ISIC_0000243,0.2,2,0.6224,0.4518,190.48
ISIC_0000244,0.0,0,0.9462,0.8979,34.81
ISIC_0000244,0.05,0,0.9429,0.8919,31.24
ISIC_0000244,0.05,1,0.9215,0.8545,42.72
ISIC_0000244,0.05,2,0.927,0.8639,40.44
ISIC_0000244,0.1,0,0.8287,0.7075,107.62
ISIC_0000244,0.1,1,0.8981,0.8151,56.85
ISIC_0000244,0.1,2,0.8514,0.7412,78.1
ISIC_0000244,0.2,0,0.8165,0.6899,93.01
ISIC_0000244,0.2,1,0.7461,0.595,119.22
ISIC_0000244,0.2,2,0.804,0.6723,86.03
ISIC_0000245,0.0,0,0.9053,0.8269,59.14
ISIC_0000245,0.05,0,0.6955,0.5332,197.33
ISIC_0000245,0.05,1,0.9072,0.8302,62.8
ISIC_0000245,0.05,2,0.8698,0.7696,68.01
ISIC_0000245,0.1,0,0.8789,0.784,69.2
ISIC_0000245,0.1,1,0.7531,0.6039,153.13
ISIC_0000245,0.1,2,0.8212,0.6966,141.3
ISIC_0000245,0.2,0,0.7888,0.6513,181.02
ISIC_0000245,0.2,1,0.4785,0.3145,215.24
ISIC_0000245,0.2,2,0.6194,0.4486,208.39
ISIC_0000246,0.0,0,0.9602,0.9234,35.35
ISIC_0000246,0.05,0,0.9583,0.92,36.01
ISIC_0000246,0.05,1,0.9481,0.9013,45.04
ISIC_0000246,0.05,2,0.9696,0.9411,27.73
ISIC_0000246,0.1,0,0.942,0.8904,45.0
ISIC_0000246,0.1,1,0.948,0.9012,47.43
ISIC_0000246,0.1,2,0.9282,0.866,53.85
ISIC_0000246,0.2,0,0.6685,0.5021,244.65
ISIC_0000246,0.2,1,0.4941,0.3281,258.77
ISIC_0000246,0.2,2,0.9158,0.8447,60.21
ISIC_0000247,0.0,0,0.8851,0.794,31.91
ISIC_0000247,0.05,0,0.8639,0.7604,32.57
ISIC_0000247,0.05,1,0.8995,0.8173,29.7
ISIC_0000247,0.05,2,0.9131,0.84,25.5
ISIC_0000247,0.1,0,0.8783,0.783,35.81
ISIC_0000247,0.1,1,0.7808,0.6405,45.94
ISIC_0000247,0.1,2,0.9133,0.8404,29.61
ISIC_0000247,0.2,0,0.874,0.7762,89.21
ISIC_0000247,0.2,1,0.9075,0.8307,30.77
ISIC_0000247,0.2,2,0.851,0.7406,48.09
ISIC_0000249,0.0,0,0.9665,0.9352,21.3
ISIC_0000249,0.05,0,0.9479,0.9009,25.0
ISIC_0000249,0.05,1,0.9449,0.8956,25.95
ISIC_0000249,0.05,2,0.9501,0.9049,29.08
ISIC_0000249,0.1,0,0.892,0.8051,61.22
ISIC_0000249,0.1,1,0.9429,0.8919,23.35
ISIC_0000249,0.1,2,0.9751,0.9514,11.4
ISIC_0000249,0.2,0,0.447,0.2878,178.89
ISIC_0000249,0.2,1,0.8872,0.7972,37.8
ISIC_0000249,0.2,2,0.8981,0.815,39.03
ISIC_0000250,0.0,0,0.9476,0.9004,32.34
ISIC_0000250,0.05,0,0.9398,0.8864,34.44
ISIC_0000250,0.05,1,0.9595,0.9221,31.04
ISIC_0000250,0.05,2,0.9334,0.8751,43.97
ISIC_0000250,0.1,0,0.956,0.9158,32.09
ISIC_0000250,0.1,1,0.8644,0.7612,99.63
ISIC_0000250,0.1,2,0.9419,0.8902,45.18
ISIC_0000250,0.2,0,0.9208,0.8531,66.26
ISIC_0000250,0.2,1,0.9423,0.8908,42.06
ISIC_0000250,0.2,2,0.6512,0.4828,216.75
ISIC_0000251,0.0,0,0.8674,0.7658,38.98
ISIC_0000251,0.05,0,0.8071,0.6766,43.04
ISIC_0000251,0.05,1,0.8304,0.71,41.77
ISIC_0000251,0.05,2,0.8246,0.7016,43.46
ISIC_0000251,0.1,0,0.8707,0.7711,41.77
ISIC_0000251,0.1,1,0.8656,0.763,40.71
ISIC_0000251,0.1,2,0.8467,0.7342,39.58
ISIC_0000251,0.2,0,0.774,0.6313,56.21
ISIC_0000251,0.2,1,0.8519,0.7421,67.57
ISIC_0000251,0.2,2,0.7409,0.5884,66.2
ISIC_0000252,0.0,0,0.9378,0.8829,20.25
ISIC_0000252,0.05,0,0.9201,0.852,27.57
ISIC_0000252,0.05,1,0.8911,0.8036,27.86
ISIC_0000252,0.05,2,0.8464,0.7337,41.0
ISIC_0000252,0.1,0,0.868,0.7668,48.4
ISIC_0000252,0.1,1,0.9382,0.8836,20.02
ISIC_0000252,0.1,2,0.8648,0.7618,49.04
ISIC_0000252,0.2,0,0.8145,0.687,81.22
ISIC_0000252,0.2,1,0.6976,0.5357,88.82
ISIC_0000252,0.2,2,0.6996,0.538,86.4
ISIC_0000253,0.0,0,0.9142,0.8419,16.71
ISIC_0000253,0.05,0,0.9249,0.8602,17.89
ISIC_0000253,0.05,1,0.8976,0.8141,20.62
ISIC_0000253,0.05,2,0.9021,0.8216,19.0
ISIC_0000253,0.1,0,0.942,0.8904,14.42
ISIC_0000253,0.1,1,0.8568,0.7494,26.67
ISIC_0000253,0.1,2,0.8792,0.7845,22.02
ISIC_0000253,0.2,0,0.9006,0.8192,23.35
ISIC_0000253,0.2,1,0.9142,0.8419,23.01
ISIC_0000253,0.2,2,0.8352,0.717,31.4
ISIC_0000254,0.0,0,0.9224,0.856,37.0
ISIC_0000254,0.05,0,0.946,0.8976,28.18
