model,image_id,skin_tone_group,delta,realization_id,dice,iou,hd95,nsd
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.05,3,0.8872727272727273,0.7973856209150327,1.0,1.0
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.1,1,0.8823529411764706,0.7894736842105263,1.0,1.0
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.1,2,0.8937728937728938,0.8079470198675497,1.0,1.0
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.1,3,0.88,0.7857142857142857,1.0,1.0
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.2,1,0.8560606060606061,0.7483443708609272,2.0,1.0
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.2,2,0.8736462093862816,0.7756410256410257,1.4142135623730951,1.0
"LoRA (r=16, E05)",000618,FST_III_IV_Medium,0.2,3,0.8794326241134752,0.7848101265822784,1.4142135623730951,1.0
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.0,0,0.858160237388724,0.7515592515592515,4.123105625617661,0.5098039215686274
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.05,1,0.83729216152019,0.7201225740551583,4.524922359499619,0.38308457711442784
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.05,2,0.9061371841155235,0.8283828382838284,3.0,0.8040201005025126
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.05,3,0.8300769686204855,0.7095141700404858,5.0,0.3582089552238806
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.1,1,0.8643101482326112,0.7610441767068273,4.0,0.5436893203883495
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.1,2,0.8091523660946438,0.6794759825327511,6.708203932499369,0.3598130841121495
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.1,3,0.8053841839596186,0.6741784037558686,5.0,0.3173076923076923
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.2,1,0.87248322147651,0.7738095238095238,4.0,0.5492957746478874
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.2,2,0.8839406207827261,0.7920193470374849,5.0,0.7611940298507462
"LoRA (r=16, E05)",000619,FST_III_IV_Medium,0.2,3,0.695139911634757,0.5327313769751693,8.636519931338277,0.31216931216931215
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.0,0,0.7302013422818792,0.5750528541226215,6.708203932499369,0.5769230769230769
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.05,1,0.7302013422818792,0.5750528541226215,6.708203932499369,0.5769230769230769
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.05,2,0.8986175115207373,0.8158995815899581,3.2422205101855903,0.8943661971830986
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.05,3,0.8502415458937198,0.7394957983193278,5.074264635194588,0.8064516129032258
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.1,1,0.8875255623721882,0.7977941176470589,2.8284271247461903,0.8993288590604027
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.1,2,0.6788732394366197,0.5138592750533049,7.397890988264532,0.5703125
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.1,3,0.7170795306388527,0.5589430894308943,7.0710678118654755,0.5827338129496403
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.2,1,0.6076696165191741,0.4364406779661017,9.348206462151115,0.5454545454545454
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.2,2,0.8842794759825328,0.7925636007827789,3.1513878188659974,0.8689655172413793
"LoRA (r=16, E05)",000620,FST_III_IV_Medium,0.2,3,0.8927125506072875,0.8062157221206582,3.0,0.8322147651006712
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.0,0,0.827037773359841,0.7050847457627119,2.931370849898475,0.7450980392156863
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.05,1,0.7537473233404711,0.6048109965635738,4.073863375370595,0.5979381443298969
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.05,2,0.7504835589941973,0.6006191950464397,3.605551275463989,0.44554455445544555
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.05,3,0.8140900195694716,0.6864686468646864,2.8284271247461903,0.8333333333333334
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.1,1,0.8466019417475729,0.734006734006734,2.9452748121439547,0.8737864077669902
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.1,2,0.8709677419354839,0.7714285714285715,2.8785047050595183,0.8598130841121495
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.1,3,0.6680080482897385,0.5015105740181269,4.47213595499958,0.42574257425742573
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.2,1,0.5087719298245614,0.3411764705882353,7.481507819230551,0.3229166666666667
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.2,2,0.8458498023715415,0.7328767123287672,2.23606797749979,0.92
"LoRA (r=16, E05)",000622,FST_III_IV_Medium,0.2,3,0.8644400785854617,0.7612456747404844,2.23606797749979,0.9029126213592233
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.0,0,0.8880597014925373,0.7986577181208053,3.605551275463989,0.6131687242798354
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.05,1,0.89489235964542,0.8097784568372803,4.0,0.6239669421487604
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.05,2,0.9007383100902379,0.8194029850746268,3.4725691908753014,0.6178861788617886
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.05,3,0.8890701468189234,0.8002936857562408,4.47213595499958,0.563265306122449
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.1,1,0.8619556285949055,0.7574007220216606,4.524922359499619,0.45714285714285713
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.1,2,0.8565623730190979,0.7491115849324804,6.0,0.4898785425101215
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.1,3,0.8737092930897538,0.7757404795486601,5.0,0.4666666666666667
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.2,1,0.8793035219628017,0.7846045197740112,5.074264635194588,0.5132075471698113
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.2,2,0.8447399296050059,0.7312119160460393,7.0,0.4115384615384615
"LoRA (r=16, E05)",000623,FST_III_IV_Medium,0.2,3,0.6585648148148148,0.4909404659188956,10.0,0.1890547263681592
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.0,0,0.8136645962732919,0.6858638743455497,2.8284271247461903,0.8352941176470589
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.05,1,0.8061538461538461,0.6752577319587629,2.8284271247461903,0.7931034482758621
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.05,2,0.8,0.6666666666666666,2.8284271247461903,0.8095238095238095
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.05,3,0.8,0.6666666666666666,2.8284271247461903,0.7931034482758621
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.1,1,0.7733333333333333,0.6304347826086957,4.147077275370991,0.7108433734939759
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.1,2,0.7781350482315113,0.6368421052631579,3.0,0.7176470588235294
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.1,3,0.7823343848580442,0.6424870466321243,3.0,0.7011494252873564
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.2,1,0.7814569536423841,0.6413043478260869,3.0,0.8333333333333334
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.2,2,0.8021978021978022,0.6697247706422018,2.8284271247461903,0.7555555555555555
"LoRA (r=16, E05)",000625,FST_III_IV_Medium,0.2,3,0.7974683544303798,0.6631578947368421,2.8284271247461903,0.788235294117647
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.0,0,0.859538784067086,0.7536764705882353,2.0236067977499776,0.9646017699115044
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.05,1,0.8450106157112527,0.7316176470588235,3.0,0.9017857142857143
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.05,2,0.8709677419354839,0.7714285714285715,2.0,1.0
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.05,3,0.8456659619450317,0.7326007326007326,3.0,0.911504424778761
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.1,1,0.8508771929824561,0.7404580152671756,3.0,0.8715596330275229
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.1,2,0.8559498956158664,0.7481751824817519,3.0,0.8928571428571429
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.1,3,0.8583509513742071,0.7518518518518519,2.0236067977499776,0.9557522123893806
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.2,1,0.8604651162790697,0.7551020408163265,2.0,0.9745762711864406
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.2,2,0.782608695652174,0.6428571428571429,5.84785670536077,0.8055555555555556
"LoRA (r=16, E05)",000626,FST_III_IV_Medium,0.2,3,0.840958605664488,0.7255639097744361,3.0,0.8571428571428571
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.0,0,0.75,0.6,2.0,1.0
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.05,1,0.75,0.6,2.0,1.0
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.05,2,0.75,0.6,2.0,1.0
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.05,3,0.75,0.6,2.0,1.0
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.1,1,0.7479674796747967,0.5974025974025974,2.1770509831248424,0.9591836734693877
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.1,2,0.7164179104477612,0.5581395348837209,2.1770509831248424,0.9607843137254902
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.1,3,0.7716535433070866,0.6282051282051282,2.1770509831248424,0.9591836734693877
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.2,1,0.5714285714285714,0.4,4.0861739379323625,0.5471698113207547
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.2,2,0.6956521739130435,0.5333333333333333,2.1770509831248424,0.9411764705882353
"LoRA (r=16, E05)",000627,FST_III_IV_Medium,0.2,3,0.7819548872180451,0.6419753086419753,1.9121320343559631,1.0
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.0,0,0.7246376811594203,0.5681818181818182,2.0,1.0
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.05,1,0.7246376811594203,0.5681818181818182,2.0,1.0
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.05,2,0.7246376811594203,0.5681818181818182,2.0,1.0
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.05,3,0.7246376811594203,0.5681818181818182,2.0,1.0
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.1,1,0.7142857142857143,0.5555555555555556,2.0118033988749895,0.9736842105263158
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.1,2,0.684931506849315,0.5208333333333334,2.0118033988749895,0.9736842105263158
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.1,3,0.7272727272727273,0.5714285714285714,2.0,0.9743589743589743
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.2,1,0.6753246753246753,0.5098039215686274,2.0,0.975609756097561
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.2,2,0.6666666666666666,0.5,2.0,0.9743589743589743
"LoRA (r=16, E05)",000629,FST_III_IV_Medium,0.2,3,0.7341772151898734,0.58,1.9707106781186543,0.975
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.0,0,0.839546191247974,0.723463687150838,2.9399494936611665,0.8283582089552238
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.05,1,0.8293460925039873,0.7084468664850136,3.089252713092608,0.8161764705882353
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.05,2,0.8186046511627907,0.6929133858267716,3.1622776601683795,0.7697841726618705
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.05,3,0.8241042345276873,0.7008310249307479,3.097366596101027,0.8444444444444444
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.1,1,0.8339350180505415,0.7151702786377709,2.9571067811865475,0.888
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.1,2,0.8376623376623377,0.7206703910614525,3.0,0.8260869565217391
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.1,3,0.7810650887573964,0.6407766990291263,3.6844410203711924,0.7202797202797203
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.2,1,0.8030018761726079,0.670846394984326,5.0990195135927845,0.7674418604651163
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.2,2,0.8435643564356435,0.7294520547945206,3.605551275463989,0.8852459016393442
"LoRA (r=16, E05)",000632,FST_III_IV_Medium,0.2,3,0.751412429378531,0.6018099547511312,4.47213595499958,0.6122448979591837
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.0,0,0.9214659685863874,0.8543689320388349,2.2124611797498104,0.9603174603174603
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.05,1,0.897172236503856,0.8135198135198135,2.23606797749979,0.937007874015748
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.05,2,0.9214659685863874,0.8543689320388349,2.2124611797498104,0.9603174603174603
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.05,3,0.9136786188579017,0.8410757946210269,2.23606797749979,0.936
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.1,1,0.863080684596577,0.7591397849462366,3.3839144678161843,0.7910447761194029
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.1,2,0.8695652173913043,0.7692307692307693,3.0,0.7384615384615385
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.1,3,0.864406779661017,0.7611940298507462,3.0,0.7557251908396947
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.2,1,0.8968152866242038,0.812933025404157,2.2124611797498104,0.9534883720930233
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.2,2,0.775,0.6326530612244898,5.0,0.4642857142857143
"LoRA (r=16, E05)",000634,FST_III_IV_Medium,0.2,3,0.9165596919127086,0.8459715639810427,2.2124611797498104,0.9453125
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.0,0,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.05,1,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.05,2,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.05,3,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.1,1,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.1,2,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.1,3,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.2,1,0.4878048780487805,0.3225806451612903,2.4137757216737095,0.8461538461538461
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.2,2,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000636,FST_III_IV_Medium,0.2,3,0.5,0.3333333333333333,2.473011636398349,0.9166666666666666
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.0,0,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.05,1,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.05,2,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.05,3,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.1,1,0.71875,0.5609756097560976,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.1,2,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.1,3,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.2,1,0.7164179104477612,0.5581395348837209,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.2,2,0.7272727272727273,0.5714285714285714,2.0,1.0
"LoRA (r=16, E05)",000638,FST_III_IV_Medium,0.2,3,0.7333333333333333,0.5789473684210527,2.0,1.0
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.0,0,0.9050100200400801,0.8265007320644217,7.091972019606978,0.7702127659574468
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.05,1,0.87199684915321,0.7730446927374302,8.0,0.6541666666666667
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.05,2,0.8787291747384735,0.783690393918452,7.0710678118654755,0.6680161943319838
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.05,3,0.8863728265264861,0.7959331880900509,8.0,0.7531914893617021
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.1,1,0.879465776293823,0.7848629320619785,7.211102550927978,0.5236363636363637
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.1,2,0.8841166936790924,0.7923021060275962,8.0,0.7531914893617021
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.1,3,0.8837555886736215,0.7917222963951935,6.708203932499369,0.6037735849056604
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.2,1,0.8852570650323459,0.7941356139279169,7.0710678118654755,0.5793357933579336
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.2,2,0.8259759211966435,0.7035425730267246,7.810249675906654,0.4015151515151515
"LoRA (r=16, E05)",000639,FST_III_IV_Medium,0.2,3,0.8431626701231367,0.7288515406162465,8.67071459563393,0.4855072463768116
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.0,0,0.835016835016835,0.7167630057803468,4.2278147244322355,0.6689655172413793
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.05,1,0.8863636363636364,0.7959183673469388,2.914213562373095,0.8904109589041096
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.05,2,0.8863636363636364,0.7959183673469388,2.914213562373095,0.8904109589041096
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.05,3,0.8787185354691075,0.7836734693877551,3.0730249470757713,0.8843537414965986
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.1,1,0.770012706480305,0.6260330578512396,5.029705854077835,0.5147058823529411
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.1,2,0.7879548306148055,0.650103519668737,4.123105625617661,0.5661764705882353
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.1,3,0.7745664739884393,0.6320754716981132,5.656854249492381,0.5177304964539007
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.2,1,0.7732997481108312,0.6303901437371663,6.0,0.6258992805755396
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.2,2,0.6957575757575758,0.533457249070632,7.332503717408756,0.4460431654676259
"LoRA (r=16, E05)",000642,FST_III_IV_Medium,0.2,3,0.7200956937799043,0.5626168224299065,8.0,0.5362318840579711
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.0,0,0.8548968227972487,0.7465675057208238,7.085071285771725,0.44814814814814813
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.05,1,0.8420044685604852,0.727122381477398,7.810249675906654,0.40808823529411764
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.05,2,0.8394070413835701,0.7232570516232039,8.94427190999916,0.44964028776978415
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.05,3,0.8555735056542811,0.7476002258610954,7.085071285771725,0.45555555555555555
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.1,1,0.8277966101694916,0.7061885482938115,7.141085181396727,0.3549618320610687
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.1,2,0.8513559903879162,0.7411835026897788,5.830951894845301,0.36923076923076925
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.1,3,0.8037953236191122,0.6719546742209632,8.520394542079787,0.34210526315789475
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.2,1,0.7396075823079481,0.5868073878627968,12.049842630639363,0.23616236162361623
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.2,2,0.7335728952772074,0.5792460478313741,13.901430061383383,0.006514657980456026
"LoRA (r=16, E05)",000644,FST_III_IV_Medium,0.2,3,0.804,0.6722408026755853,9.848857801796104,0.332089552238806
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.0,0,0.9547412364985753,0.9134018004310891,7.0,0.4878587196467991
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.05,1,0.9506226133156235,0.9058920321498639,7.211102550927978,0.3930957683741648
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.05,2,0.9418767041298132,0.8901388976180001,12.990312423743283,0.489749430523918
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.05,3,0.9362560338557164,0.8801516752657426,9.0,0.31833150384193193
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.1,1,0.9622771143464747,0.9272968030771171,6.985410196624965,0.6036036036036037
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.1,2,0.9549959903769045,0.9138682546503776,9.219544457292887,0.5899441340782123
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.1,3,0.9459639336988559,0.8974682783089782,8.06225774829855,0.34355179704016914
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.2,1,0.9114131634551704,0.8372443362883133,12.054029997232977,0.23336968375136313
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.2,2,0.9111570948811017,0.8368122624462583,22.666041109901652,0.3162684869169511
"LoRA (r=16, E05)",000646,FST_III_IV_Medium,0.2,3,0.8652759366496895,0.7625430398425972,19.407432650083784,0.2719665271966527
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.0,0,0.9262672811059908,0.8626609442060086,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.05,1,0.9187935034802784,0.8497854077253219,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.05,2,0.8904761904761904,0.8025751072961373,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.05,3,0.9187935034802784,0.8497854077253219,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.1,1,0.9220183486238532,0.8553191489361702,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.1,2,0.9112149532710281,0.8369098712446352,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.1,3,0.9145496535796767,0.8425531914893617,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.2,1,0.925,0.8604651162790697,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.2,2,0.9128440366972477,0.8396624472573839,1.4142135623730951,1.0
"LoRA (r=16, E05)",000653,FST_III_IV_Medium,0.2,3,0.9112149532710281,0.8369098712446352,1.4142135623730951,1.0
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.0,0,0.8865563181267663,0.7962291515591008,9.979898987322331,0.2781065088757396
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.05,1,0.8855314237750498,0.7945772924119752,8.54400374531753,0.3313840155945419
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.05,2,0.8045180049205994,0.6729653882132834,20.816067126888292,0.189453125
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.05,3,0.9271072892710729,0.8641192917054986,7.0,0.532
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.1,1,0.8698180251965113,0.7696265243902439,8.994427190999915,0.2079207920792079
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.1,2,0.7670807453416149,0.6221662468513854,22.25,0.17364016736401675
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.1,3,0.8989445083080781,0.8164388762338648,8.08985077373906,0.304
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.2,1,0.9057617673400339,0.8277555474718079,13.601470508735444,0.5386178861788617
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.2,2,0.9051401442527162,0.826717811874583,12.529964086141668,0.4371482176360225
"LoRA (r=16, E05)",000006,FST_V_VI_Dark,0.2,3,0.8029252540602146,0.670739447794351,12.941874542459708,0.19489981785063754
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.0,0,0.8673469387755102,0.7657657657657657,2.0944271909999155,0.9516129032258065
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.05,1,0.8673469387755102,0.7657657657657657,2.0944271909999155,0.9516129032258065
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.05,2,0.8333333333333334,0.7142857142857143,2.23606797749979,0.9206349206349206
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.05,3,0.8839779005524862,0.7920792079207921,1.7071067811865475,1.0
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.1,1,0.8442211055276382,0.7304347826086957,2.23606797749979,0.9193548387096774
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.1,2,0.8686868686868687,0.7678571428571429,2.23606797749979,0.9016393442622951
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.1,3,0.8431372549019608,0.7288135593220338,2.4970562748477123,0.90625
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.2,1,0.7558139534883721,0.6074766355140186,2.0,0.9655172413793104
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.2,2,0.783625730994152,0.6442307692307693,2.931370849898476,0.8793103448275862
"LoRA (r=16, E05)",000007,FST_V_VI_Dark,0.2,3,0.7570621468926554,0.6090909090909091,3.0,0.847457627118644
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.0,0,0.8020440646728659,0.6695104895104895,18.0,0.2543171114599686
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.05,1,0.7856196156394963,0.6469304229195089,20.074537019394977,0.19594594594594594
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.05,2,0.7870237391230887,0.648836885360078,18.47148617921627,0.16376306620209058
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.05,3,0.7754271765663141,0.6332225913621262,18.649355110456952,0.2493112947658402
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.1,1,0.7323252962811606,0.5776918117343649,20.518284528683193,0.1724137931034483
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.1,2,0.7859478650845557,0.6473757118670156,24.248571745349807,0.09426987060998152
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.1,3,0.6907757686859428,0.527622199592668,22.80350850198276,0.19063545150501673
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.2,1,0.5267010793054904,0.35749777041661357,25.29010665619112,0.1083969465648855
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.2,2,0.7591111111111111,0.6117478510028653,19.146732989645095,0.20985915492957746
"LoRA (r=16, E05)",000011,FST_V_VI_Dark,0.2,3,0.5424032221973596,0.3721215842800123,22.847319317591726,0.05604719764011799
"LoRA (r=16, E05)",000012,FST_V_VI_Dark,0.0,0,0.9117647058823529,0.8378378378378378,2.0,1.0
